Printout for SDDS file out/ltu3/run.twi

       s        ElementName  ElementType      betax          betay          alphax         alphay          etax          etaxp           etay          etayp           psix           psiy           enx            eny         pCentral0   
       m                                        m              m                                            m                             m                            rad            rad             m              m           m$be$nc    
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
  1.594657e+02          LM0     CSRDRIFT   2.662521e+01   3.115414e+01   9.506093e-01  -1.107877e+00   1.369231e-06  -2.801855e-07  -5.492838e-01  -2.650551e-02   8.886270e+00   1.140781e+01   3.191206e-07   7.266753e-07   1.631685e+04 
  1.599657e+02          LM0     CSRDRIFT   2.569248e+01   3.227989e+01   9.148601e-01  -1.143625e+00   1.229139e-06  -2.801855e-07  -5.625366e-01  -2.650551e-02   8.905389e+00   1.142357e+01   3.191206e-07   7.266753e-07   1.631685e+04 
  1.604657e+02          LM0     CSRDRIFT   2.479549e+01   3.344139e+01   8.791109e-01  -1.179373e+00   1.089046e-06  -2.801855e-07  -5.757893e-01  -2.650551e-02   8.925200e+00   1.143879e+01   3.191206e-07   7.266752e-07   1.631685e+04 
  1.605657e+02          LM1     CSRDRIFT   2.462038e+01   3.367798e+01   8.719611e-01  -1.186523e+00   1.061027e-06  -2.801855e-07  -5.784399e-01  -2.650551e-02   8.929247e+00   1.144177e+01   3.191206e-07   7.266752e-07   1.631685e+04 
  1.606657e+02          LM1     CSRDRIFT   2.444671e+01   3.391600e+01   8.648113e-01  -1.193672e+00   1.033009e-06  -2.801855e-07  -5.810904e-01  -2.650551e-02   8.933323e+00   1.144473e+01   3.191206e-07   7.266752e-07   1.631685e+04 
  1.607657e+02          LM1     CSRDRIFT   2.427446e+01   3.415545e+01   8.576614e-01  -1.200822e+00   1.004990e-06  -2.801855e-07  -5.837410e-01  -2.650551e-02   8.937428e+00   1.144767e+01   3.191206e-07   7.266752e-07   1.631685e+04 
  1.608657e+02          QMD         QUAD   2.418879e+01   3.427567e+01   1.883143e-05   1.714089e-05   9.795618e-07  -2.285430e-07  -5.854278e-01  -7.222068e-03   8.941557e+00   1.145059e+01   3.191218e-07   7.425008e-07   1.631685e+04 
  1.609657e+02          QMD         QUAD   2.427445e+01   3.415544e+01  -8.576235e-01   1.200856e+00   9.592535e-07  -1.777428e-07  -5.851845e-01   1.208682e-02   8.945687e+00   1.145351e+01   3.191231e-07   7.611592e-07   1.631685e+04 
  1.614657e+02          LM0     CSRDRIFT   2.514995e+01   3.297246e+01  -8.933714e-01   1.165107e+00   8.703821e-07  -1.777428e-07  -5.791411e-01   1.208682e-02   8.965924e+00   1.146841e+01   3.191231e-07   7.611592e-07   1.631685e+04 
  1.619657e+02          LM0     CSRDRIFT   2.606119e+01   3.182523e+01  -9.291192e-01   1.129358e+00   7.815107e-07  -1.777428e-07  -5.730977e-01   1.208682e-02   8.985456e+00   1.148385e+01   3.191231e-07   7.611591e-07   1.631685e+04 
  1.624657e+02          LM0     CSRDRIFT   2.700819e+01   3.071374e+01  -9.648670e-01   1.093609e+00   6.926393e-07  -1.777428e-07  -5.670543e-01   1.208682e-02   9.004303e+00   1.149984e+01   3.191231e-07   7.611591e-07   1.631685e+04 
  1.629657e+02          LM0     CSRDRIFT   2.799093e+01   2.963801e+01  -1.000615e+00   1.057859e+00   6.037679e-07  -1.777428e-07  -5.610109e-01   1.208682e-02   9.022489e+00   1.151641e+01   3.191231e-07   7.611591e-07   1.631685e+04 
  1.634657e+02          LM0     CSRDRIFT   2.900942e+01   2.859802e+01  -1.036363e+00   1.022110e+00   5.148965e-07  -1.777428e-07  -5.549675e-01   1.208682e-02   9.040036e+00   1.153359e+01   3.191231e-07   7.611591e-07   1.631685e+04 
  1.639657e+02          LM0     CSRDRIFT   3.006365e+01   2.759379e+01  -1.072111e+00   9.863611e-01   4.260251e-07  -1.777428e-07  -5.489241e-01   1.208682e-02   9.056968e+00   1.155139e+01   3.191231e-07   7.611591e-07   1.631685e+04 
  1.644657e+02          LM0     CSRDRIFT   3.115364e+01   2.662530e+01  -1.107858e+00   9.506120e-01   3.371537e-07  -1.777428e-07  -5.428807e-01   1.208682e-02   9.073307e+00   1.156984e+01   3.191231e-07   7.611591e-07   1.631685e+04 
  1.649657e+02          LM0     CSRDRIFT   3.227937e+01   2.569256e+01  -1.143606e+00   9.148629e-01   2.482823e-07  -1.777428e-07  -5.368373e-01   1.208682e-02   9.089074e+00   1.158895e+01   3.191231e-07   7.611590e-07   1.631685e+04 
  1.654657e+02          LM0     CSRDRIFT   3.344085e+01   2.479558e+01  -1.179354e+00   8.791137e-01   1.594109e-07  -1.777428e-07  -5.307939e-01   1.208682e-02   9.104293e+00   1.160877e+01   3.191231e-07   7.611590e-07   1.631685e+04 
  1.655657e+02          LM1     CSRDRIFT   3.367744e+01   2.462047e+01  -1.186504e+00   8.719639e-01   1.416366e-07  -1.777428e-07  -5.295852e-01   1.208682e-02   9.107273e+00   1.161281e+01   3.191231e-07   7.611590e-07   1.631685e+04 
  1.656657e+02          LM1     CSRDRIFT   3.391545e+01   2.444679e+01  -1.193653e+00   8.648141e-01   1.238624e-07  -1.777428e-07  -5.283765e-01   1.208682e-02   9.110232e+00   1.161689e+01   3.191231e-07   7.611590e-07   1.631685e+04 
  1.657657e+02          LM1     CSRDRIFT   3.415490e+01   2.427454e+01  -1.200803e+00   8.576642e-01   1.060881e-07  -1.777428e-07  -5.271678e-01   1.208682e-02   9.113170e+00   1.162099e+01   3.191231e-07   7.611590e-07   1.631685e+04 
  1.658657e+02          QMF         QUAD   3.427512e+01   2.418887e+01   1.695423e-05   1.870361e-05   8.725224e-08  -1.988619e-07  -5.268327e-01  -5.383305e-03   9.116091e+00   1.162512e+01   3.191214e-07   7.531239e-07   1.631685e+04 
  1.659657e+02          QMF         QUAD   3.415489e+01   2.427453e+01   1.200836e+00  -8.576266e-01   6.634040e-08  -2.192401e-07  -5.282451e-01  -2.287321e-02   9.119012e+00   1.162925e+01   3.191198e-07   7.467705e-07   1.631685e+04 
  1.664657e+02          LM0     CSRDRIFT   3.297193e+01   2.515004e+01   1.165087e+00  -8.933744e-01  -4.327966e-08  -2.192401e-07  -5.396817e-01  -2.287321e-02   9.133912e+00   1.164949e+01   3.191197e-07   7.467705e-07   1.631685e+04 
  1.669657e+02          LM0     CSRDRIFT   3.182472e+01   2.606128e+01   1.129338e+00  -9.291222e-01  -1.528997e-07  -2.192401e-07  -5.511183e-01  -2.287321e-02   9.149348e+00   1.166902e+01   3.191197e-07   7.467705e-07   1.631685e+04 
  1.674657e+02          LM0     CSRDRIFT   3.071325e+01   2.700828e+01   1.093589e+00  -9.648700e-01  -2.625198e-07  -2.192401e-07  -5.625549e-01  -2.287321e-02   9.165342e+00   1.168787e+01   3.191197e-07   7.467705e-07   1.631685e+04 
  1.679657e+02          LM0     CSRDRIFT   2.963754e+01   2.799102e+01   1.057840e+00  -1.000618e+00  -3.721399e-07  -2.192401e-07  -5.739915e-01  -2.287321e-02   9.181915e+00   1.170605e+01   3.191197e-07   7.467705e-07   1.631685e+04 
  1.684657e+02          LM0     CSRDRIFT   2.859757e+01   2.900952e+01   1.022091e+00  -1.036366e+00  -4.817599e-07  -2.192401e-07  -5.854282e-01  -2.287321e-02   9.199090e+00   1.172360e+01   3.191197e-07   7.467704e-07   1.631685e+04 
  1.689657e+02          LM0     CSRDRIFT   2.759335e+01   3.006375e+01   9.863422e-01  -1.072113e+00  -5.913800e-07  -2.192401e-07  -5.968648e-01  -2.287321e-02   9.216891e+00   1.174053e+01   3.191197e-07   7.467704e-07   1.631685e+04 
  1.694657e+02          LM0     CSRDRIFT   2.662489e+01   3.115374e+01   9.505932e-01  -1.107861e+00  -7.010001e-07  -2.192401e-07  -6.083014e-01  -2.287321e-02   9.235339e+00   1.175687e+01   3.191197e-07   7.467704e-07   1.631685e+04 
  1.699657e+02          LM0     CSRDRIFT   2.569217e+01   3.227948e+01   9.148442e-01  -1.143609e+00  -8.106201e-07  -2.192401e-07  -6.197380e-01  -2.287321e-02   9.254457e+00   1.177264e+01   3.191197e-07   7.467704e-07   1.631685e+04 
  1.704657e+02          LM0     CSRDRIFT   2.479520e+01   3.344096e+01   8.790952e-01  -1.179357e+00  -9.202402e-07  -2.192401e-07  -6.311746e-01  -2.287321e-02   9.274268e+00   1.178786e+01   3.191197e-07   7.467704e-07   1.631685e+04 
  1.705657e+02          LM1     CSRDRIFT   2.462009e+01   3.367755e+01   8.719454e-01  -1.186506e+00  -9.421642e-07  -2.192401e-07  -6.334619e-01  -2.287321e-02   9.278316e+00   1.179084e+01   3.191197e-07   7.467704e-07   1.631685e+04 
  1.706657e+02          LM1     CSRDRIFT   2.444642e+01   3.391556e+01   8.647956e-01  -1.193656e+00  -9.640882e-07  -2.192401e-07  -6.357492e-01  -2.287321e-02   9.282392e+00   1.179380e+01   3.191197e-07   7.467704e-07   1.631685e+04 
  1.707657e+02          LM1     CSRDRIFT   2.427418e+01   3.415501e+01   8.576458e-01  -1.200806e+00  -9.860122e-07  -2.192401e-07  -6.380365e-01  -2.287321e-02   9.286497e+00   1.179674e+01   3.191197e-07   7.467704e-07   1.631685e+04 
  1.708657e+02          QMD         QUAD   2.418851e+01   3.427523e+01   1.303209e-05   1.801040e-05  -1.009053e-06  -2.417245e-07  -6.392608e-01  -1.604533e-03   9.290626e+00   1.179966e+01   3.191206e-07   7.483504e-07   1.631685e+04 
  1.709657e+02          QMD         QUAD   2.427417e+01   3.415500e+01  -8.576195e-01   1.200841e+00  -1.034387e-06  -2.651189e-07  -6.383572e-01   1.967112e-02   9.294756e+00   1.180258e+01   3.191215e-07   7.527540e-07   1.631685e+04 
  1.714657e+02          LM0     CSRDRIFT   2.514966e+01   3.297204e+01  -8.933676e-01   1.165092e+00  -1.166947e-06  -2.651189e-07  -6.285216e-01   1.967112e-02   9.314993e+00   1.181748e+01   3.191215e-07   7.527540e-07   1.631685e+04 
  1.719657e+02          LM0     CSRDRIFT   2.606091e+01   3.182482e+01  -9.291157e-01   1.129343e+00  -1.299506e-06  -2.651189e-07  -6.186861e-01   1.967112e-02   9.334525e+00   1.183291e+01   3.191215e-07   7.527540e-07   1.631685e+04 
  1.724657e+02          LM0     CSRDRIFT   2.700790e+01   3.071335e+01  -9.648638e-01   1.093594e+00  -1.432066e-06  -2.651189e-07  -6.088505e-01   1.967112e-02   9.353372e+00   1.184891e+01   3.191215e-07   7.527539e-07   1.631685e+04 
  1.729657e+02          LM0     CSRDRIFT   2.799063e+01   2.963763e+01  -1.000612e+00   1.057845e+00  -1.564625e-06  -2.651189e-07  -5.990150e-01   1.967112e-02   9.371559e+00   1.186548e+01   3.191215e-07   7.527539e-07   1.631685e+04 
  1.734657e+02          LM0     CSRDRIFT   2.900912e+01   2.859766e+01  -1.036360e+00   1.022096e+00  -1.697185e-06  -2.651189e-07  -5.891794e-01   1.967112e-02   9.389106e+00   1.188265e+01   3.191215e-07   7.527539e-07   1.631685e+04 
  1.739657e+02          LM0     CSRDRIFT   3.006335e+01   2.759344e+01  -1.072108e+00   9.863469e-01  -1.829744e-06  -2.651189e-07  -5.793439e-01   1.967112e-02   9.406038e+00   1.190046e+01   3.191215e-07   7.527539e-07   1.631685e+04 
  1.744657e+02          LM0     CSRDRIFT   3.115334e+01   2.662496e+01  -1.107856e+00   9.505978e-01  -1.962304e-06  -2.651189e-07  -5.695083e-01   1.967112e-02   9.422377e+00   1.191890e+01   3.191215e-07   7.527539e-07   1.631685e+04 
  1.749657e+02          LM0     CSRDRIFT   3.227907e+01   2.569224e+01  -1.143604e+00   9.148487e-01  -2.094863e-06  -2.651189e-07  -5.596727e-01   1.967112e-02   9.438145e+00   1.193802e+01   3.191215e-07   7.527539e-07   1.631685e+04 
  1.754657e+02          LM0     CSRDRIFT   3.344054e+01   2.479527e+01  -1.179352e+00   8.790996e-01  -2.227423e-06  -2.651189e-07  -5.498372e-01   1.967112e-02   9.453364e+00   1.195783e+01   3.191215e-07   7.527538e-07   1.631685e+04 
  1.755657e+02          LM1     CSRDRIFT   3.367713e+01   2.462016e+01  -1.186502e+00   8.719498e-01  -2.253935e-06  -2.651189e-07  -5.478701e-01   1.967112e-02   9.456344e+00   1.196188e+01   3.191215e-07   7.527538e-07   1.631685e+04 
  1.756657e+02          LM1     CSRDRIFT   3.391515e+01   2.444649e+01  -1.193652e+00   8.648000e-01  -2.280446e-06  -2.651189e-07  -5.459030e-01   1.967112e-02   9.459303e+00   1.196596e+01   3.191215e-07   7.527538e-07   1.631685e+04 
  1.757657e+02          LM1     CSRDRIFT   3.415459e+01   2.427424e+01  -1.200801e+00   8.576502e-01  -2.306958e-06  -2.651189e-07  -5.439358e-01   1.967112e-02   9.462241e+00   1.197006e+01   3.191215e-07   7.527538e-07   1.631685e+04 
  1.758657e+02          QMF         QUAD   3.427481e+01   2.418858e+01   7.538099e-06   1.514487e-05  -2.329987e-06  -1.953171e-07  -5.428780e-01   1.491481e-03   9.465162e+00   1.197419e+01   3.191207e-07   7.543928e-07   1.631685e+04 
  1.759657e+02          QMF         QUAD   3.415459e+01   2.427424e+01   1.200816e+00  -8.576197e-01  -2.345997e-06  -1.247717e-07  -5.436375e-01  -1.668520e-02   9.468083e+00   1.197832e+01   3.191199e-07   7.573869e-07   1.631685e+04 
  1.764657e+02          LM0     CSRDRIFT   3.297165e+01   2.514973e+01   1.165068e+00  -8.933677e-01  -2.408383e-06  -1.247717e-07  -5.519800e-01  -1.668520e-02   9.482983e+00   1.199856e+01   3.191199e-07   7.573869e-07   1.631685e+04 
  1.769657e+02          LM0     CSRDRIFT   3.182445e+01   2.606097e+01   1.129319e+00  -9.291157e-01  -2.470769e-06  -1.247717e-07  -5.603226e-01  -1.668520e-02   9.498419e+00   1.201809e+01   3.191199e-07   7.573869e-07   1.631685e+04 
  1.774657e+02          LM0     CSRDRIFT   3.071301e+01   2.700796e+01   1.093570e+00  -9.648637e-01  -2.533154e-06  -1.247717e-07  -5.686652e-01  -1.668520e-02   9.514413e+00   1.203694e+01   3.191199e-07   7.573869e-07   1.631685e+04 
  1.779657e+02          LM0     CSRDRIFT   2.963731e+01   2.799070e+01   1.057822e+00  -1.000612e+00  -2.595540e-06  -1.247717e-07  -5.770078e-01  -1.668520e-02   9.530986e+00   1.205512e+01   3.191198e-07   7.573868e-07   1.631685e+04 
  1.784657e+02          LM0     CSRDRIFT   2.859736e+01   2.900919e+01   1.022073e+00  -1.036360e+00  -2.657926e-06  -1.247717e-07  -5.853504e-01  -1.668520e-02   9.548162e+00   1.207267e+01   3.191198e-07   7.573868e-07   1.631685e+04 
  1.789657e+02          LM0     CSRDRIFT   2.759317e+01   3.006342e+01   9.863245e-01  -1.072108e+00  -2.720312e-06  -1.247717e-07  -5.936930e-01  -1.668520e-02   9.565962e+00   1.208960e+01   3.191198e-07   7.573868e-07   1.631685e+04 
  1.794657e+02          LM0     CSRDRIFT   2.662472e+01   3.115340e+01   9.505758e-01  -1.107856e+00  -2.782698e-06  -1.247717e-07  -6.020356e-01  -1.668520e-02   9.584410e+00   1.210594e+01   3.191198e-07   7.573868e-07   1.631685e+04 
  1.799657e+02          LM0     CSRDRIFT   2.569201e+01   3.227913e+01   9.148272e-01  -1.143604e+00  -2.845084e-06  -1.247717e-07  -6.103782e-01  -1.668520e-02   9.603529e+00   1.212171e+01   3.191198e-07   7.573868e-07   1.631685e+04 
  1.804657e+02          LM0     CSRDRIFT   2.479506e+01   3.344061e+01   8.790786e-01  -1.179352e+00  -2.907469e-06  -1.247717e-07  -6.187208e-01  -1.668520e-02   9.623340e+00   1.213693e+01   3.191198e-07   7.573868e-07   1.631685e+04 
  1.805657e+02          LM1     CSRDRIFT   2.461996e+01   3.367719e+01   8.719288e-01  -1.186501e+00  -2.919947e-06  -1.247717e-07  -6.203894e-01  -1.668520e-02   9.627387e+00   1.213991e+01   3.191198e-07   7.573868e-07   1.631685e+04 
  1.806657e+02          LM1     CSRDRIFT   2.444629e+01   3.391521e+01   8.647791e-01  -1.193651e+00  -2.932424e-06  -1.247717e-07  -6.220579e-01  -1.668520e-02   9.631464e+00   1.214287e+01   3.191198e-07   7.573868e-07   1.631685e+04 
  1.807657e+02          LM1     CSRDRIFT   2.427405e+01   3.415465e+01   8.576294e-01  -1.200801e+00  -2.944901e-06  -1.247717e-07  -6.237264e-01  -1.668520e-02   9.635569e+00   1.214580e+01   3.191198e-07   7.573868e-07   1.631685e+04 
  1.808657e+02          QMD         QUAD   2.418839e+01   3.427487e+01   1.134898e-06   1.045264e-05  -2.962220e-06  -2.217163e-07  -6.243460e-01   4.297554e-03   9.639698e+00   1.214873e+01   3.191200e-07   7.478725e-07   1.631685e+04 
  1.809657e+02          QMD         QUAD   2.427405e+01   3.415465e+01  -8.576271e-01   1.200821e+00  -2.989273e-06  -3.195148e-07  -6.228673e-01   2.526764e-02   9.643827e+00   1.215165e+01   3.191201e-07   7.401488e-07   1.631685e+04 
  1.814657e+02          LM0     CSRDRIFT   2.514955e+01   3.297170e+01  -8.933757e-01   1.165073e+00  -3.149030e-06  -3.195148e-07  -6.102335e-01   2.526764e-02   9.664065e+00   1.216655e+01   3.191201e-07   7.401488e-07   1.631685e+04 
  1.819657e+02          LM0     CSRDRIFT   2.606080e+01   3.182450e+01  -9.291242e-01   1.129324e+00  -3.308787e-06  -3.195148e-07  -5.975997e-01   2.526764e-02   9.683597e+00   1.218198e+01   3.191201e-07   7.401488e-07   1.631685e+04 
  1.824657e+02          LM0     CSRDRIFT   2.700780e+01   3.071306e+01  -9.648728e-01   1.093575e+00  -3.468545e-06  -3.195148e-07  -5.849658e-01   2.526764e-02   9.702444e+00   1.219798e+01   3.191201e-07   7.401487e-07   1.631685e+04 
  1.829657e+02          LM0     CSRDRIFT   2.799055e+01   2.963735e+01  -1.000621e+00   1.057826e+00  -3.628302e-06  -3.195148e-07  -5.723320e-01   2.526764e-02   9.720631e+00   1.221455e+01   3.191201e-07   7.401487e-07   1.631685e+04 
  1.834657e+02          LM0     CSRDRIFT   2.900904e+01   2.859740e+01  -1.036370e+00   1.022078e+00  -3.788060e-06  -3.195148e-07  -5.596982e-01   2.526764e-02   9.738178e+00   1.223173e+01   3.191201e-07   7.401487e-07   1.631685e+04 
  1.839657e+02          LM0     CSRDRIFT   3.006328e+01   2.759320e+01  -1.072118e+00   9.863289e-01  -3.947817e-06  -3.195148e-07  -5.470644e-01   2.526764e-02   9.755110e+00   1.224953e+01   3.191201e-07   7.401487e-07   1.631685e+04 
  1.844657e+02          LM0     CSRDRIFT   3.115328e+01   2.662474e+01  -1.107867e+00   9.505801e-01  -4.107575e-06  -3.195148e-07  -5.344305e-01   2.526764e-02   9.771449e+00   1.226797e+01   3.191201e-07   7.401487e-07   1.631685e+04 
  1.849657e+02          LM0     CSRDRIFT   3.227902e+01   2.569204e+01  -1.143616e+00   9.148314e-01  -4.267332e-06  -3.195148e-07  -5.217967e-01   2.526764e-02   9.787217e+00   1.228709e+01   3.191201e-07   7.401487e-07   1.631685e+04 
  1.854657e+02          LM0     CSRDRIFT   3.344051e+01   2.479508e+01  -1.179364e+00   8.790826e-01  -4.427089e-06  -3.195148e-07  -5.091629e-01   2.526764e-02   9.802436e+00   1.230690e+01   3.191200e-07   7.401487e-07   1.631685e+04 
  1.855657e+02          LM1     CSRDRIFT   3.367710e+01   2.461998e+01  -1.186514e+00   8.719329e-01  -4.459041e-06  -3.195148e-07  -5.066361e-01   2.526764e-02   9.805416e+00   1.231095e+01   3.191200e-07   7.401487e-07   1.631685e+04 
  1.856657e+02          LM1     CSRDRIFT   3.391511e+01   2.444631e+01  -1.193664e+00   8.647831e-01  -4.490992e-06  -3.195148e-07  -5.041094e-01   2.526764e-02   9.808375e+00   1.231503e+01   3.191200e-07   7.401487e-07   1.631685e+04 
  1.857657e+02          LM1     CSRDRIFT   3.415456e+01   2.427407e+01  -1.200813e+00   8.576334e-01  -4.522944e-06  -3.195148e-07  -5.015826e-01   2.526764e-02   9.811313e+00   1.231913e+01   3.191200e-07   7.401487e-07   1.631685e+04 
  1.858657e+02          QMF         QUAD   3.427478e+01   2.418840e+01  -5.405189e-06   4.499673e-06  -4.547145e-06  -1.643565e-07  -4.999025e-01   8.343473e-03   9.814234e+00   1.232326e+01   3.191204e-07   7.479118e-07   1.631685e+04 
  1.859657e+02          QMF         QUAD   3.415456e+01   2.427407e+01   1.200802e+00  -8.576243e-01  -4.555794e-06  -8.555090e-09  -4.999131e-01  -8.554807e-03   9.817155e+00   1.232739e+01   3.191209e-07   7.563153e-07   1.631685e+04 
  1.859657e+02          MM3         MARK   3.415456e+01   2.427407e+01   1.200802e+00  -8.576243e-01  -4.555794e-06  -8.555090e-09  -4.999131e-01  -8.554807e-03   9.817155e+00   1.232739e+01   3.191209e-07   7.563153e-07   1.631685e+04 
  1.860657e+02          LM1     CSRDRIFT   3.391512e+01   2.444630e+01   1.193653e+00  -8.647740e-01  -4.556649e-06  -8.555090e-09  -5.007685e-01  -8.554807e-03   9.820093e+00   1.233150e+01   3.191209e-07   7.563153e-07   1.631685e+04 
  1.861657e+02          LM1     CSRDRIFT   3.367710e+01   2.461997e+01   1.186503e+00  -8.719237e-01  -4.557505e-06  -8.555090e-09  -5.016240e-01  -8.554807e-03   9.823052e+00   1.233557e+01   3.191209e-07   7.563153e-07   1.631685e+04 
  1.862657e+02          LM1     CSRDRIFT   3.344052e+01   2.479507e+01   1.179354e+00  -8.790734e-01  -4.558360e-06  -8.555090e-09  -5.024795e-01  -8.554807e-03   9.826032e+00   1.233962e+01   3.191208e-07   7.563153e-07   1.631685e+04 
  1.867657e+02          LM0     CSRDRIFT   3.227904e+01   2.569202e+01   1.143605e+00  -9.148218e-01  -4.562638e-06  -8.555090e-09  -5.067569e-01  -8.554807e-03   9.841251e+00   1.235943e+01   3.191208e-07   7.563153e-07   1.631685e+04 
  1.872657e+02          LM0     CSRDRIFT   3.115331e+01   2.662472e+01   1.107857e+00  -9.505703e-01  -4.566915e-06  -8.555090e-09  -5.110343e-01  -8.554807e-03   9.857019e+00   1.237855e+01   3.191208e-07   7.563153e-07   1.631685e+04 
  1.877657e+02          LM0     CSRDRIFT   3.006332e+01   2.759316e+01   1.072109e+00  -9.863187e-01  -4.571193e-06  -8.555090e-09  -5.153117e-01  -8.554807e-03   9.873358e+00   1.239700e+01   3.191208e-07   7.563153e-07   1.631685e+04 
  1.882657e+02          LM0     CSRDRIFT   2.900909e+01   2.859736e+01   1.036361e+00  -1.022067e+00  -4.575470e-06  -8.555090e-09  -5.195891e-01  -8.554807e-03   9.890290e+00   1.241480e+01   3.191208e-07   7.563153e-07   1.631685e+04 
  1.887657e+02          LM0     CSRDRIFT   2.799060e+01   2.963730e+01   1.000613e+00  -1.057816e+00  -4.579748e-06  -8.555090e-09  -5.238665e-01  -8.554807e-03   9.907838e+00   1.243197e+01   3.191208e-07   7.563152e-07   1.631685e+04 
  1.892657e+02          LM0     CSRDRIFT   2.700786e+01   3.071299e+01   9.648645e-01  -1.093564e+00  -4.584025e-06  -8.555090e-09  -5.281439e-01  -8.554807e-03   9.926024e+00   1.244855e+01   3.191208e-07   7.563152e-07   1.631685e+04 
  1.897657e+02          LM0     CSRDRIFT   2.606087e+01   3.182442e+01   9.291164e-01  -1.129312e+00  -4.588303e-06  -8.555090e-09  -5.324213e-01  -8.554807e-03   9.944871e+00   1.246454e+01   3.191208e-07   7.563152e-07   1.631685e+04 
  1.902657e+02          LM0     CSRDRIFT   2.514963e+01   3.297161e+01   8.933682e-01  -1.165061e+00  -4.592581e-06  -8.555090e-09  -5.366987e-01  -8.554807e-03   9.964403e+00   1.247998e+01   3.191208e-07   7.563152e-07   1.631685e+04 
  1.907657e+02          LM0     CSRDRIFT   2.427414e+01   3.415455e+01   8.576200e-01  -1.200809e+00  -4.596858e-06  -8.555090e-09  -5.409761e-01  -8.554807e-03   9.984641e+00   1.249488e+01   3.191208e-07   7.563152e-07   1.631685e+04 
  1.909657e+02         QM35         QUAD   2.425527e+01   3.418111e+01  -7.628846e-01   1.068585e+00  -4.629086e-06  -3.141317e-07  -5.392101e-01   2.619740e-02   9.992902e+00   1.250072e+01   3.191195e-07   7.328848e-07   1.631685e+04 
  1.910657e+02          LM1     CSRDRIFT   2.440850e+01   3.396802e+01  -7.694069e-01   1.062318e+00  -4.660499e-06  -3.141317e-07  -5.365904e-01   2.619740e-02   9.997011e+00   1.250365e+01   3.191195e-07   7.328847e-07   1.631685e+04 
  1.911657e+02          LM1     CSRDRIFT   2.456304e+01   3.375618e+01  -7.759291e-01   1.056052e+00  -4.691912e-06  -3.141317e-07  -5.339706e-01   2.619740e-02   1.000110e+01   1.250661e+01   3.191195e-07   7.328847e-07   1.631685e+04 
  1.912657e+02          LM1     CSRDRIFT   2.471887e+01   3.354560e+01  -7.824514e-01   1.049786e+00  -4.723326e-06  -3.141317e-07  -5.313509e-01   2.619740e-02   1.000515e+01   1.250958e+01   3.191195e-07   7.328847e-07   1.631685e+04 
  1.917657e+02          LM0     CSRDRIFT   2.551763e+01   3.251148e+01  -8.150627e-01   1.018455e+00  -4.880391e-06  -3.141317e-07  -5.182522e-01   2.619740e-02   1.002506e+01   1.252472e+01   3.191195e-07   7.328847e-07   1.631685e+04 
  1.922657e+02          LM0     CSRDRIFT   2.634900e+01   3.150869e+01  -8.476740e-01   9.871233e-01  -5.037457e-06  -3.141317e-07  -5.051535e-01   2.619740e-02   1.004435e+01   1.254034e+01   3.191195e-07   7.328847e-07   1.631685e+04 
  1.927657e+02          LM0     CSRDRIFT   2.721298e+01   3.053723e+01  -8.802853e-01   9.557921e-01  -5.194523e-06  -3.141317e-07  -4.920548e-01   2.619740e-02   1.006302e+01   1.255646e+01   3.191195e-07   7.328847e-07   1.631685e+04 
  1.932657e+02          LM0     CSRDRIFT   2.810957e+01   2.959710e+01  -9.128967e-01   9.244609e-01  -5.351589e-06  -3.141317e-07  -4.789561e-01   2.619740e-02   1.008110e+01   1.257309e+01   3.191195e-07   7.328847e-07   1.631685e+04 
  1.937657e+02          LM0     CSRDRIFT   2.903877e+01   2.868831e+01  -9.455080e-01   8.931296e-01  -5.508655e-06  -3.141317e-07  -4.658574e-01   2.619740e-02   1.009860e+01   1.259025e+01   3.191195e-07   7.328847e-07   1.631685e+04 
  1.942657e+02          LM0     CSRDRIFT   3.000059e+01   2.781085e+01  -9.781193e-01   8.617984e-01  -5.665721e-06  -3.141317e-07  -4.527587e-01   2.619740e-02   1.011554e+01   1.260795e+01   3.191195e-07   7.328847e-07   1.631685e+04 
  1.947657e+02          LM0     CSRDRIFT   3.099501e+01   2.696471e+01  -1.010731e+00   8.304671e-01  -5.822787e-06  -3.141317e-07  -4.396600e-01   2.619740e-02   1.013194e+01   1.262621e+01   3.191195e-07   7.328847e-07   1.631685e+04 
  1.952657e+02          LM0     CSRDRIFT   3.202205e+01   2.614991e+01  -1.043342e+00   7.991359e-01  -5.979852e-06  -3.141317e-07  -4.265613e-01   2.619740e-02   1.014781e+01   1.264504e+01   3.191195e-07   7.328847e-07   1.631685e+04 
  1.957657e+02          LM0     CSRDRIFT   3.308169e+01   2.536644e+01  -1.075953e+00   7.678047e-01  -6.136918e-06  -3.141317e-07  -4.134626e-01   2.619740e-02   1.016317e+01   1.266446e+01   3.191195e-07   7.328846e-07   1.631685e+04 
  1.959657e+02         QM34         QUAD   3.554806e+01   2.358840e+01  -1.150048e+01   7.944644e+00  -6.387462e-06  -2.204125e-06  -3.963048e-01   1.445569e-01   1.016906e+01   1.267255e+01   3.191080e-07   6.752150e-07   1.631685e+04 
