LM0 4.910000000000004e+01 -8.730899411544112e-01 -1.651943126437229e-02 2.438217240158346e+01 -6.283185307179587e-02 0.000000000000000e+00 0.000000000000000e+00
LM0 4.960000000000004e+01 -9.044852009190679e-01 -1.651943126437229e-02 2.488118576579760e+01 -6.283185307179587e-02 0.000000000000000e+00 0.000000000000000e+00
BY1 4.970000000000004e+01 -9.107642115575749e-01 -1.620527303255427e-02 2.498098778196645e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 4.980000000000004e+01 -9.170431395673965e-01 -1.557695863599838e-02 2.508078848478997e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 4.990000000000004e+01 -9.233220675772180e-01 -1.494864423944248e-02 2.518058918761348e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.000000000000004e+01 -9.296009955870396e-01 -1.432032984288659e-02 2.528038989043699e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.010000000000004e+01 -9.358799235968611e-01 -1.369201544633069e-02 2.538019059326050e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.020000000000005e+01 -9.421588516066827e-01 -1.306370104977480e-02 2.547999129608401e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
QY31 5.040000000000005e+01 -9.547167076263257e-01 -1.180707225666301e-02 2.567959270173103e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
QY31 5.060000000000005e+01 -9.672745636459686e-01 -1.055044346355122e-02 2.587919410737805e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.070000000000005e+01 -9.735534916557902e-01 -9.922129066995321e-03 2.597899481020156e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.080000000000005e+01 -9.798324196656117e-01 -9.293814670439425e-03 2.607879551302507e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.090000000000006e+01 -9.861113476754333e-01 -8.665500273883530e-03 2.617859621584859e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.100000000000006e+01 -9.923902756852548e-01 -8.037185877327635e-03 2.627839691867210e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.110000000000006e+01 -9.986692036950764e-01 -7.408871480771739e-03 2.637819762149561e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.120000000000006e+01 -1.004948131704898e+00 -6.780557084215844e-03 2.647799832431912e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LY2 5.132916610000006e+01 -1.013058378136992e+00 -5.968987882446060e-03 2.660690699992884e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
QY32 5.152916610000006e+01 -1.025616234156635e+00 -4.712359089334270e-03 2.680650840557586e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
QY32 5.172916610000006e+01 -1.038174090176278e+00 -3.455730296222480e-03 2.700610981122288e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.182916610000007e+01 -1.044453018186100e+00 -2.827415899666585e-03 2.710591051404639e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.192916610000007e+01 -1.050731946195921e+00 -2.199101503110690e-03 2.720571121686990e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.202916610000007e+01 -1.057010874205742e+00 -1.570787106554794e-03 2.730551191969341e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.212916610000007e+01 -1.063289802215564e+00 -9.424727099988993e-04 2.740531262251692e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
LM1 5.222916610000007e+01 -1.069568730225385e+00 -3.141583134430041e-04 2.750511332534044e+01 -6.283185307179587e-02 6.283185307179587e-03 1.208697826142736e-21
BY2 5.232916610000007e+01 -1.075847740863892e+00 -8.162545173193841e-11 2.760491534150929e+01 -6.283185307179587e-02 0.000000000000000e+00 2.417347934957306e-21
MM1 5.232916610000007e+01 -1.075847740863892e+00 -8.162545173193841e-11 2.760491534150929e+01 -6.283185307179587e-02 0.000000000000000e+00 2.417347934957306e-21
LM0 5.282916610000007e+01 -1.107243000628549e+00 -8.162545173193841e-11 2.810392870572343e+01 -6.283185307179587e-02 0.000000000000000e+00 2.417347934957306e-21
LM0 5.332916610000007e+01 -1.138638260393206e+00 -8.162545173193841e-11 2.860294206993757e+01 -6.283185307179587e-02 0.000000000000000e+00 2.417347934957306e-21
